"data","serie","codigo","valor"
2010-12-01,"M1",27791,287739157
2011-01-01,"M1",27791,263311792
2011-02-01,"M1",27791,260344752
2011-03-01,"M1",27791,258418003
2011-04-01,"M1",27791,254881493
2011-05-01,"M1",27791,256145571
2011-06-01,"M1",27791,260499957
2011-07-01,"M1",27791,259274878
2011-08-01,"M1",27791,255050276
2011-09-01,"M1",27791,262523711
2011-10-01,"M1",27791,260305090
2011-11-01,"M1",27791,268690702
2011-12-01,"M1",27791,292168445
2012-01-01,"M1",27791,266624937
2012-02-01,"M1",27791,263700653
2012-03-01,"M1",27791,265172466
2012-04-01,"M1",27791,266494252
2012-05-01,"M1",27791,267179533
2012-06-01,"M1",27791,273604994
2012-07-01,"M1",27791,273823647
2012-08-01,"M1",27791,275496620
2012-09-01,"M1",27791,283624015
2012-10-01,"M1",27791,281894017
2012-11-01,"M1",27791,296879634
2012-12-01,"M1",27791,333485628
2013-01-01,"M1",27791,295955770
2013-02-01,"M1",27791,295465665
2013-03-01,"M1",27791,302533983
2013-04-01,"M1",27791,297020509
2013-05-01,"M1",27791,302852163
2013-06-01,"M1",27791,310759832
2013-07-01,"M1",27791,304941433
2013-08-01,"M1",27791,308211808
2013-09-01,"M1",27791,311800042
2013-10-01,"M1",27791,308363436
2013-11-01,"M1",27791,325398936
2013-12-01,"M1",27791,354650948
2014-01-01,"M1",27791,323274695
2014-02-01,"M1",27791,326389329
2014-03-01,"M1",27791,321036411
2014-04-01,"M1",27791,320332877
2014-05-01,"M1",27791,314796451
2014-06-01,"M1",27791,317270689
2014-07-01,"M1",27791,313720506
2014-08-01,"M1",27791,317892917
2014-09-01,"M1",27791,325937821
2014-10-01,"M1",27791,324782470
2014-11-01,"M1",27791,338309402
2014-12-01,"M1",27791,363361535
2015-01-01,"M1",27791,333454078
2015-02-01,"M1",27791,330708611
2015-03-01,"M1",27791,327928960
2015-04-01,"M1",27791,319444733
2015-05-01,"M1",27791,318441737
2015-06-01,"M1",27791,318619292
2015-07-01,"M1",27791,312043132
2015-08-01,"M1",27791,310097600
2015-09-01,"M1",27791,308941546
2015-10-01,"M1",27791,311859455
2015-11-01,"M1",27791,323866983
2015-12-01,"M1",27791,347220589
2016-01-01,"M1",27791,321522785
2016-02-01,"M1",27791,319261836
2016-03-01,"M1",27791,313677641
2016-04-01,"M1",27791,316640864
2016-05-01,"M1",27791,314364643
2016-06-01,"M1",27791,315458133
2016-07-01,"M1",27791,313978056
2016-08-01,"M1",27791,313375647
2016-09-01,"M1",27791,323287076
2016-10-01,"M1",27791,322983773
2016-11-01,"M1",27791,332706192
2016-12-01,"M1",27791,363028546
2017-01-01,"M1",27791,326435805
2017-02-01,"M1",27791,333845630
2017-03-01,"M1",27791,325270676
2017-04-01,"M1",27791,327570800
2017-05-01,"M1",27791,326537000
2017-06-01,"M1",27791,333582469
2017-07-01,"M1",27791,333533428
2017-08-01,"M1",27791,330016863
2017-09-01,"M1",27791,335224186
2017-10-01,"M1",27791,334125389
2017-11-01,"M1",27791,348897769
2017-12-01,"M1",27791,383839562
2018-01-01,"M1",27791,347816120
2018-02-01,"M1",27791,349603126
2018-03-01,"M1",27791,355419947
2018-04-01,"M1",27791,359192039
2018-05-01,"M1",27791,358130097
2018-06-01,"M1",27791,359116892
2018-07-01,"M1",27791,356789583
2018-08-01,"M1",27791,365719880
2018-09-01,"M1",27791,371430695
2018-10-01,"M1",27791,362857188
2018-11-01,"M1",27791,376198825
2018-12-01,"M1",27791,410226239
2019-01-01,"M1",27791,372836696
2019-02-01,"M1",27791,376405088
2019-03-01,"M1",27791,377380908
2019-04-01,"M1",27791,375671489
2019-05-01,"M1",27791,371571210
2019-06-01,"M1",27791,376630901
2019-07-01,"M1",27791,372490492
2019-08-01,"M1",27791,376799693
2019-09-01,"M1",27791,387561723
2019-10-01,"M1",27791,381928994
2019-11-01,"M1",27791,406241336
2019-12-01,"M1",27791,447721783
2020-01-01,"M1",27791,404550142
2020-02-01,"M1",27791,409907807
2020-03-01,"M1",27791,435822892
2020-04-01,"M1",27791,471271060
2020-05-01,"M1",27791,503444375
2020-06-01,"M1",27791,534044506
2020-07-01,"M1",27791,546432508
2020-08-01,"M1",27791,565320570
2020-09-01,"M1",27791,586004391
2020-10-01,"M1",27791,590278158
2020-11-01,"M1",27791,607517470
2020-12-01,"M1",27791,641107547
2021-01-01,"M1",27791,590903600
2021-02-01,"M1",27791,587846663
2021-03-01,"M1",27791,593105306
2021-04-01,"M1",27791,598687912
2021-05-01,"M1",27791,602415023
2021-06-01,"M1",27791,636140891
2021-07-01,"M1",27791,645132915
2021-08-01,"M1",27791,636970352
2021-09-01,"M1",27791,629638197
2021-10-01,"M1",27791,619047658
2021-11-01,"M1",27791,623268166
2021-12-01,"M1",27791,653420212
2022-01-01,"M1",27791,599753042
2022-02-01,"M1",27791,604776930
2022-03-01,"M1",27791,602964529
2022-04-01,"M1",27791,610803461
2022-05-01,"M1",27791,602960596
2022-06-01,"M1",27791,609435478
2022-07-01,"M1",27791,603734003
2022-08-01,"M1",27791,603313056
2022-09-01,"M1",27791,606755327
2022-10-01,"M1",27791,594572665
2022-11-01,"M1",27791,606868801
2022-12-01,"M1",27791,645798347
2023-01-01,"M1",27791,595517983
2023-02-01,"M1",27791,599821499
2023-03-01,"M1",27791,600411789
2023-04-01,"M1",27791,601348363
2023-05-01,"M1",27791,588530231
2023-06-01,"M1",27791,597802820
2023-07-01,"M1",27791,595150194
2023-08-01,"M1",27791,597125913
2023-09-01,"M1",27791,593557239
2023-10-01,"M1",27791,586994901
2023-11-01,"M1",27791,605934378
2023-12-01,"M1",27791,644359232
2024-01-01,"M1",27791,597775972
2024-02-01,"M1",27791,599128473
2024-03-01,"M1",27791,605349163
2024-04-01,"M1",27791,619328956
2024-05-01,"M1",27791,635075427
2024-06-01,"M1",27791,647133709
2024-07-01,"M1",27791,640321842
2024-08-01,"M1",27791,649442236
2024-09-01,"M1",27791,646946561
2024-10-01,"M1",27791,624046032
2024-11-01,"M1",27791,637926183
2024-12-01,"M1",27791,677275508
2025-01-01,"M1",27791,618269518
2025-02-01,"M1",27791,627623053
2025-03-01,"M1",27791,624610121
2025-04-01,"M1",27791,635550312
2025-05-01,"M1",27791,633033849
2025-06-01,"M1",27791,638208964
2025-07-01,"M1",27791,624936009
2025-08-01,"M1",27791,629644973
2025-09-01,"M1",27791,633850899
2025-10-01,"M1",27791,611823729
2025-11-01,"M1",27791,626881256
2025-12-01,"M1",27791,665600322
2026-01-01,"M1",27791,622015503
2026-02-01,"M1",27791,627834435
2026-03-01,"M1",27791,631507323
2026-04-01,"M1",27791,636037578
2026-05-01,"M1",27791,651112994
2026-06-01,"M1",27791,663268581
2026-07-01,"M1",27791,645341217
2010-01-01,"M2",27810,1164959304
2010-02-01,"M2",27810,1168268490
2010-03-01,"M2",27810,1183495173
2010-04-01,"M2",27810,1179396787
2010-05-01,"M2",27810,1193103293
2010-06-01,"M2",27810,1213647686
2010-07-01,"M2",27810,1224429731
2010-08-01,"M2",27810,1248586797
2010-09-01,"M2",27810,1280552635
2010-10-01,"M2",27810,1292953330
2010-11-01,"M2",27810,1324903932
2010-12-01,"M2",27810,1387911551
2011-01-01,"M2",27810,1373573507
2011-02-01,"M2",27810,1393166332
2011-03-01,"M2",27810,1421898024
2011-04-01,"M2",27810,1429732032
2011-05-01,"M2",27810,1455032495
2011-06-01,"M2",27810,1483845139
2011-07-01,"M2",27810,1504654844
2011-08-01,"M2",27810,1530671978
2011-09-01,"M2",27810,1564422897
2011-10-01,"M2",27810,1571741588
2011-11-01,"M2",27810,1602533597
2011-12-01,"M2",27810,1649901271
2012-01-01,"M2",27810,1624306909
2012-02-01,"M2",27810,1630953144
2012-03-01,"M2",27810,1648106102
2012-04-01,"M2",27810,1643620310
2012-05-01,"M2",27810,1668158595
2012-06-01,"M2",27810,1691859070
2012-07-01,"M2",27810,1701379607
2012-08-01,"M2",27810,1717369610
2012-09-01,"M2",27810,1737700016
2012-10-01,"M2",27810,1742734111
2012-11-01,"M2",27810,1759318172
2012-12-01,"M2",27810,1792891488
2013-01-01,"M2",27810,1750647756
2013-02-01,"M2",27810,1749820224
2013-03-01,"M2",27810,1784054636
2013-04-01,"M2",27810,1781381964
2013-05-01,"M2",27810,1808987072
2013-06-01,"M2",27810,1847726382
2013-07-01,"M2",27810,1854519202
2013-08-01,"M2",27810,1874736680
2013-09-01,"M2",27810,1892308996
2013-10-01,"M2",27810,1903729843
2013-11-01,"M2",27810,1940434536
2013-12-01,"M2",27810,1985467611
2014-01-01,"M2",27810,1971127279
2014-02-01,"M2",27810,1989751973
2014-03-01,"M2",27810,2004771520
2014-04-01,"M2",27810,2018409621
2014-05-01,"M2",27810,2037576287
2014-06-01,"M2",27810,2061091340
2014-07-01,"M2",27810,2068935938
2014-08-01,"M2",27810,2087372837
2014-09-01,"M2",27810,2110060143
2014-10-01,"M2",27810,2121339527
2014-11-01,"M2",27810,2146852154
2014-12-01,"M2",27810,2186471965
2015-01-01,"M2",27810,2164354124
2015-02-01,"M2",27810,2168510301
2015-03-01,"M2",27810,2183104350
2015-04-01,"M2",27810,2178077343
2015-05-01,"M2",27810,2193636407
2015-06-01,"M2",27810,2200717397
2015-07-01,"M2",27810,2210374249
2015-08-01,"M2",27810,2212621000
2015-09-01,"M2",27810,2233749004
2015-10-01,"M2",27810,2252120829
2015-11-01,"M2",27810,2269537065
2015-12-01,"M2",27810,2334143094
2016-01-01,"M2",27810,2300666103
2016-02-01,"M2",27810,2301159340
2016-03-01,"M2",27810,2301406917
2016-04-01,"M2",27810,2298824612
2016-05-01,"M2",27810,2312333789
2016-06-01,"M2",27810,2328060305
2016-07-01,"M2",27810,2335393825
2016-08-01,"M2",27810,2348937566
2016-09-01,"M2",27810,2351620449
2016-10-01,"M2",27810,2356477212
2016-11-01,"M2",27810,2387236146
2016-12-01,"M2",27810,2446065748
2017-01-01,"M2",27810,2390710458
2017-02-01,"M2",27810,2401311628
2017-03-01,"M2",27810,2413002766
2017-04-01,"M2",27810,2428356121
2017-05-01,"M2",27810,2462036268
2017-06-01,"M2",27810,2497091464
2017-07-01,"M2",27810,2492501008
2017-08-01,"M2",27810,2513003631
2017-09-01,"M2",27810,2529390340
2017-10-01,"M2",27810,2516956654
2017-11-01,"M2",27810,2542372506
2017-12-01,"M2",27810,2581696299
2018-01-01,"M2",27810,2540195151
2018-02-01,"M2",27810,2555764990
2018-03-01,"M2",27810,2610244305
2018-04-01,"M2",27810,2610320393
2018-05-01,"M2",27810,2639056258
2018-06-01,"M2",27810,2687682367
2018-07-01,"M2",27810,2687705607
2018-08-01,"M2",27810,2722687661
2018-09-01,"M2",27810,2768549987
2018-10-01,"M2",27810,2758971123
2018-11-01,"M2",27810,2767462368
2018-12-01,"M2",27810,2851295642
2019-01-01,"M2",27810,2782890822
2019-02-01,"M2",27810,2789368553
2019-03-01,"M2",27810,2826921482
2019-04-01,"M2",27810,2837567785
2019-05-01,"M2",27810,2858260568
2019-06-01,"M2",27810,2882284876
2019-07-01,"M2",27810,2887363074
2019-08-01,"M2",27810,2910893771
2019-09-01,"M2",27810,2954813223
2019-10-01,"M2",27810,2966159632
2019-11-01,"M2",27810,3006693123
2019-12-01,"M2",27810,3099422442
2020-01-01,"M2",27810,3032056110
2020-02-01,"M2",27810,3043035747
2020-03-01,"M2",27810,3209501552
2020-04-01,"M2",27810,3392853533
2020-05-01,"M2",27810,3538699264
2020-06-01,"M2",27810,3633595533
2020-07-01,"M2",27810,3718433395
2020-08-01,"M2",27810,3757567018
2020-09-01,"M2",27810,3842696583
2020-10-01,"M2",27810,3892841631
2020-11-01,"M2",27810,3922090546
2020-12-01,"M2",27810,3998221163
2021-01-01,"M2",27810,3886076220
2021-02-01,"M2",27810,3883410796
2021-03-01,"M2",27810,3935393883
2021-04-01,"M2",27810,3941404119
2021-05-01,"M2",27810,3959086827
2021-06-01,"M2",27810,4061317241
2021-07-01,"M2",27810,4111578695
2021-08-01,"M2",27810,4150515916
2021-09-01,"M2",27810,4195671424
2021-10-01,"M2",27810,4177585149
2021-11-01,"M2",27810,4187267597
2021-12-01,"M2",27810,4320167468
2022-01-01,"M2",27810,4206294859
2022-02-01,"M2",27810,4270965320
2022-03-01,"M2",27810,4370943102
2022-04-01,"M2",27810,4437056510
2022-05-01,"M2",27810,4528401923
2022-06-01,"M2",27810,4627983191
2022-07-01,"M2",27810,4689343288
2022-08-01,"M2",27810,4778941120
2022-09-01,"M2",27810,4860082436
2022-10-01,"M2",27810,4865558637
2022-11-01,"M2",27810,4960885500
2022-12-01,"M2",27810,5105452217
2023-01-01,"M2",27810,5034001567
2023-02-01,"M2",27810,5094021240
2023-03-01,"M2",27810,5227111932
2023-04-01,"M2",27810,5256116447
2023-05-01,"M2",27810,5332968713
2023-06-01,"M2",27810,5433487431
2023-07-01,"M2",27810,5480967355
2023-08-01,"M2",27810,5581019740
2023-09-01,"M2",27810,5643662354
2023-10-01,"M2",27810,5689464310
2023-11-01,"M2",27810,5758583696
2023-12-01,"M2",27810,5904635775
2024-01-01,"M2",27810,5841201208
2024-02-01,"M2",27810,5867783144
2024-03-01,"M2",27810,5969478261
2024-04-01,"M2",27810,6010176412
2024-05-01,"M2",27810,6101542281
2024-06-01,"M2",27810,6241081631
2024-07-01,"M2",27810,6298320378
2024-08-01,"M2",27810,6361258911
2024-09-01,"M2",27810,6372576455
2024-10-01,"M2",27810,6418306026
2024-11-01,"M2",27810,6498143465
2024-12-01,"M2",27810,6658392904
2025-01-01,"M2",27810,6544049603
2025-02-01,"M2",27810,6651268598
2025-03-01,"M2",27810,6708973112
2025-04-01,"M2",27810,6777976755
2025-05-01,"M2",27810,6872179019
2025-06-01,"M2",27810,6946523624
2025-07-01,"M2",27810,7016391958
2025-08-01,"M2",27810,7081984306
2025-09-01,"M2",27810,7160699250
2025-10-01,"M2",27810,7193941067
2025-11-01,"M2",27810,7240093589
2025-12-01,"M2",27810,7393639227
2026-01-01,"M2",27810,7290499329
2026-02-01,"M2",27810,7335073399
2026-03-01,"M2",27810,7424619167
2026-04-01,"M2",27810,7484971000
2026-05-01,"M2",27810,7606412428
2026-06-01,"M2",27810,7719888214
2026-07-01,"M2",27810,7737698350
2010-01-01,"M3",27813,2322483632
2010-02-01,"M3",27813,2331431779
2010-03-01,"M3",27813,2363486147
2010-04-01,"M3",27813,2371436991
2010-05-01,"M3",27813,2402387178
2010-06-01,"M3",27813,2429332137
2010-07-01,"M3",27813,2470349066
2010-08-01,"M3",27813,2519676850
2010-09-01,"M3",27813,2567999140
2010-10-01,"M3",27813,2620660155
2010-11-01,"M3",27813,2643539508
2010-12-01,"M3",27813,2681421355
2011-01-01,"M3",27813,2692091783
2011-02-01,"M3",27813,2746372688
2011-03-01,"M3",27813,2774165612
2011-04-01,"M3",27813,2802614210
2011-05-01,"M3",27813,2837176945
2011-06-01,"M3",27813,2859691238
2011-07-01,"M3",27813,2917116204
2011-08-01,"M3",27813,2973056786
2011-09-01,"M3",27813,3009561825
2011-10-01,"M3",27813,3033171871
2011-11-01,"M3",27813,3058534253
2011-12-01,"M3",27813,3126468029
2012-01-01,"M3",27813,3183704028
2012-02-01,"M3",27813,3215823078
2012-03-01,"M3",27813,3280594773
2012-04-01,"M3",27813,3311417702
2012-05-01,"M3",27813,3358168535
2012-06-01,"M3",27813,3378112765
2012-07-01,"M3",27813,3428574172
2012-08-01,"M3",27813,3486156088
2012-09-01,"M3",27813,3509444353
2012-10-01,"M3",27813,3560256027
2012-11-01,"M3",27813,3595180344
2012-12-01,"M3",27813,3609680508
2013-01-01,"M3",27813,3641468977
2013-02-01,"M3",27813,3656344131
2013-03-01,"M3",27813,3690666043
2013-04-01,"M3",27813,3718643709
2013-05-01,"M3",27813,3763267815
2013-06-01,"M3",27813,3781611175
2013-07-01,"M3",27813,3814726306
2013-08-01,"M3",27813,3834189886
2013-09-01,"M3",27813,3856984371
2013-10-01,"M3",27813,3885993526
2013-11-01,"M3",27813,3897745977
2013-12-01,"M3",27813,3947967099
2014-01-01,"M3",27813,3956852345
2014-02-01,"M3",27813,3973241537
2014-03-01,"M3",27813,3987162587
2014-04-01,"M3",27813,4024128054
2014-05-01,"M3",27813,4071238100
2014-06-01,"M3",27813,4101325335
2014-07-01,"M3",27813,4169700240
2014-08-01,"M3",27813,4271481439
2014-09-01,"M3",27813,4306043943
2014-10-01,"M3",27813,4349931096
2014-11-01,"M3",27813,4390074190
2014-12-01,"M3",27813,4438289475
2015-01-01,"M3",27813,4446980401
2015-02-01,"M3",27813,4446708674
2015-03-01,"M3",27813,4475838274
2015-04-01,"M3",27813,4493113529
2015-05-01,"M3",27813,4554350444
2015-06-01,"M3",27813,4563586143
2015-07-01,"M3",27813,4597352502
2015-08-01,"M3",27813,4591457079
2015-09-01,"M3",27813,4636253676
2015-10-01,"M3",27813,4677523145
2015-11-01,"M3",27813,4716993314
2015-12-01,"M3",27813,4854978073
2016-01-01,"M3",27813,4829018658
2016-02-01,"M3",27813,4884235641
2016-03-01,"M3",27813,4953973835
2016-04-01,"M3",27813,4975614007
2016-05-01,"M3",27813,5008017964
2016-06-01,"M3",27813,5042395159
2016-07-01,"M3",27813,5093742194
2016-08-01,"M3",27813,5158943154
2016-09-01,"M3",27813,5205671446
2016-10-01,"M3",27813,5228485955
2016-11-01,"M3",27813,5264955221
2016-12-01,"M3",27813,5370570893
2017-01-01,"M3",27813,5403067549
2017-02-01,"M3",27813,5428196722
2017-03-01,"M3",27813,5507791836
2017-04-01,"M3",27813,5474967657
2017-05-01,"M3",27813,5495565318
2017-06-01,"M3",27813,5518949598
2017-07-01,"M3",27813,5543482574
2017-08-01,"M3",27813,5626754248
2017-09-01,"M3",27813,5677639428
2017-10-01,"M3",27813,5711202165
2017-11-01,"M3",27813,5713739945
2017-12-01,"M3",27813,5770354874
2018-01-01,"M3",27813,5774734690
2018-02-01,"M3",27813,5800302433
2018-03-01,"M3",27813,5858214642
2018-04-01,"M3",27813,5862418608
2018-05-01,"M3",27813,5875957544
2018-06-01,"M3",27813,5937930939
2018-07-01,"M3",27813,5952652635
2018-08-01,"M3",27813,6051069562
2018-09-01,"M3",27813,6107351558
2018-10-01,"M3",27813,6137916038
2018-11-01,"M3",27813,6150787765
2018-12-01,"M3",27813,6327699486
2019-01-01,"M3",27813,6247917656
2019-02-01,"M3",27813,6261466804
2019-03-01,"M3",27813,6316011118
2019-04-01,"M3",27813,6329039326
2019-05-01,"M3",27813,6413435285
2019-06-01,"M3",27813,6462185630
2019-07-01,"M3",27813,6514185140
2019-08-01,"M3",27813,6552984089
2019-09-01,"M3",27813,6646055953
2019-10-01,"M3",27813,6666132060
2019-11-01,"M3",27813,6705196896
2019-12-01,"M3",27813,6813474032
2020-01-01,"M3",27813,6750429150
2020-02-01,"M3",27813,6787939129
2020-03-01,"M3",27813,6874426696
2020-04-01,"M3",27813,7041664378
2020-05-01,"M3",27813,7210605349
2020-06-01,"M3",27813,7400929374
2020-07-01,"M3",27813,7560493317
2020-08-01,"M3",27813,7689525475
2020-09-01,"M3",27813,7752745912
2020-10-01,"M3",27813,7792807281
2020-11-01,"M3",27813,7835982778
2020-12-01,"M3",27813,8035557724
2021-01-01,"M3",27813,7988869455
2021-02-01,"M3",27813,8004776613
2021-03-01,"M3",27813,8062170326
2021-04-01,"M3",27813,8132092713
2021-05-01,"M3",27813,8217877065
2021-06-01,"M3",27813,8345682829
2021-07-01,"M3",27813,8447830940
2021-08-01,"M3",27813,8531334851
2021-09-01,"M3",27813,8583398277
2021-10-01,"M3",27813,8561880135
2021-11-01,"M3",27813,8691065342
2021-12-01,"M3",27813,8814965194
2022-01-01,"M3",27813,8711765800
2022-02-01,"M3",27813,8734415003
2022-03-01,"M3",27813,9031763011
2022-04-01,"M3",27813,9092619604
2022-05-01,"M3",27813,9186556753
2022-06-01,"M3",27813,9257217628
2022-07-01,"M3",27813,9236804120
2022-08-01,"M3",27813,9502994255
2022-09-01,"M3",27813,9595062884
2022-10-01,"M3",27813,9513988858
2022-11-01,"M3",27813,9618776990
2022-12-01,"M3",27813,9687094657
2023-01-01,"M3",27813,9649836121
2023-02-01,"M3",27813,9732516870
2023-03-01,"M3",27813,9926239857
2023-04-01,"M3",27813,10004442349
2023-05-01,"M3",27813,10033043466
2023-06-01,"M3",27813,10228434344
2023-07-01,"M3",27813,10337936158
2023-08-01,"M3",27813,10480749668
2023-09-01,"M3",27813,10561766859
2023-10-01,"M3",27813,10592400218
2023-11-01,"M3",27813,10715736212
2023-12-01,"M3",27813,10848434217
2024-01-01,"M3",27813,10883952756
2024-02-01,"M3",27813,11010182479
2024-03-01,"M3",27813,11200866302
2024-04-01,"M3",27813,11212545058
2024-05-01,"M3",27813,11429814608
2024-06-01,"M3",27813,11597594837
2024-07-01,"M3",27813,11727411919
2024-08-01,"M3",27813,11906609138
2024-09-01,"M3",27813,11905756113
2024-10-01,"M3",27813,11967773663
2024-11-01,"M3",27813,11896214727
2024-12-01,"M3",27813,12100598007
2025-01-01,"M3",27813,12083533103
2025-02-01,"M3",27813,12185905650
2025-03-01,"M3",27813,12350837828
2025-04-01,"M3",27813,12466443642
2025-05-01,"M3",27813,12684313515
2025-06-01,"M3",27813,12774804501
2025-07-01,"M3",27813,12774448045
2025-08-01,"M3",27813,12815296537
2025-09-01,"M3",27813,12989359326
2025-10-01,"M3",27813,13125879604
2025-11-01,"M3",27813,13160583570
2025-12-01,"M3",27813,13310534265
2026-01-01,"M3",27813,13285082231
2026-02-01,"M3",27813,13372216493
2026-03-01,"M3",27813,13520325157
2026-04-01,"M3",27813,13644722306
2026-05-01,"M3",27813,13862066001
2026-06-01,"M3",27813,13995901472
2026-07-01,"M3",27813,14059773015
2010-01-01,"M4",27815,2605840471
2010-02-01,"M4",27815,2623278526
2010-03-01,"M4",27815,2659498428
2010-04-01,"M4",27815,2670103559
2010-05-01,"M4",27815,2707324124
2010-06-01,"M4",27815,2741751027
2010-07-01,"M4",27815,2777583916
2010-08-01,"M4",27815,2824549127
2010-09-01,"M4",27815,2872131561
2010-10-01,"M4",27815,2943842406
2010-11-01,"M4",27815,2973395179
2010-12-01,"M4",27815,2976783487
2011-01-01,"M4",27815,2999789901
2011-02-01,"M4",27815,3075998853
2011-03-01,"M4",27815,3096759658
2011-04-01,"M4",27815,3133705266
2011-05-01,"M4",27815,3166562726
2011-06-01,"M4",27815,3188121318
2011-07-01,"M4",27815,3236156038
2011-08-01,"M4",27815,3267212177
2011-09-01,"M4",27815,3300817548
2011-10-01,"M4",27815,3332368524
2011-11-01,"M4",27815,3344917083
2011-12-01,"M4",27815,3420779729
2012-01-01,"M4",27815,3467874222
2012-02-01,"M4",27815,3501666521
2012-03-01,"M4",27815,3560241315
2012-04-01,"M4",27815,3572707204
2012-05-01,"M4",27815,3625970074
2012-06-01,"M4",27815,3643522442
2012-07-01,"M4",27815,3678241870
2012-08-01,"M4",27815,3737939097
2012-09-01,"M4",27815,3757564160
2012-10-01,"M4",27815,3806703466
2012-11-01,"M4",27815,3833305417
2012-12-01,"M4",27815,3860098790
2013-01-01,"M4",27815,3876730386
2013-02-01,"M4",27815,3905533529
2013-03-01,"M4",27815,3937286921
2013-04-01,"M4",27815,3977938892
2013-05-01,"M4",27815,4039567474
2013-06-01,"M4",27815,4076016558
2013-07-01,"M4",27815,4092715829
2013-08-01,"M4",27815,4126641494
2013-09-01,"M4",27815,4161521066
2013-10-01,"M4",27815,4201617658
2013-11-01,"M4",27815,4234749839
2013-12-01,"M4",27815,4267350449
2014-01-01,"M4",27815,4302958043
2014-02-01,"M4",27815,4308697091
2014-03-01,"M4",27815,4323341813
2014-04-01,"M4",27815,4353875595
2014-05-01,"M4",27815,4391423444
2014-06-01,"M4",27815,4428178547
2014-07-01,"M4",27815,4489161835
2014-08-01,"M4",27815,4570292750
2014-09-01,"M4",27815,4641249955
2014-10-01,"M4",27815,4677624437
2014-11-01,"M4",27815,4718034618
2014-12-01,"M4",27815,4774925265
2015-01-01,"M4",27815,4777616433
2015-02-01,"M4",27815,4793695676
2015-03-01,"M4",27815,4836693747
2015-04-01,"M4",27815,4850532086
2015-05-01,"M4",27815,4908824344
2015-06-01,"M4",27815,4951069509
2015-07-01,"M4",27815,4989008758
2015-08-01,"M4",27815,5022943900
2015-09-01,"M4",27815,5087639840
2015-10-01,"M4",27815,5114530928
2015-11-01,"M4",27815,5163315756
2015-12-01,"M4",27815,5312283123
2016-01-01,"M4",27815,5291768650
2016-02-01,"M4",27815,5331795004
2016-03-01,"M4",27815,5389752466
2016-04-01,"M4",27815,5419606850
2016-05-01,"M4",27815,5453699716
2016-06-01,"M4",27815,5492324102
2016-07-01,"M4",27815,5548744457
2016-08-01,"M4",27815,5607068135
2016-09-01,"M4",27815,5652149886
2016-10-01,"M4",27815,5681511504
2016-11-01,"M4",27815,5743868110
2016-12-01,"M4",27815,5831877727
2017-01-01,"M4",27815,5842419766
2017-02-01,"M4",27815,5861693498
2017-03-01,"M4",27815,5936525988
2017-04-01,"M4",27815,5925396119
2017-05-01,"M4",27815,5947255664
2017-06-01,"M4",27815,5978559446
2017-07-01,"M4",27815,5978280665
2017-08-01,"M4",27815,6054119494
2017-09-01,"M4",27815,6092331523
2017-10-01,"M4",27815,6146692564
2017-11-01,"M4",27815,6167287138
2017-12-01,"M4",27815,6226509348
2018-01-01,"M4",27815,6206921935
2018-02-01,"M4",27815,6226461110
2018-03-01,"M4",27815,6285845760
2018-04-01,"M4",27815,6301712173
2018-05-01,"M4",27815,6393646561
2018-06-01,"M4",27815,6476692981
2018-07-01,"M4",27815,6473910303
2018-08-01,"M4",27815,6588892467
2018-09-01,"M4",27815,6642738040
2018-10-01,"M4",27815,6629067471
2018-11-01,"M4",27815,6639977745
2018-12-01,"M4",27815,6760860118
2019-01-01,"M4",27815,6701921956
2019-02-01,"M4",27815,6709137534
2019-03-01,"M4",27815,6786532799
2019-04-01,"M4",27815,6802015276
2019-05-01,"M4",27815,6851178385
2019-06-01,"M4",27815,6884678511
2019-07-01,"M4",27815,6915668862
2019-08-01,"M4",27815,7022518299
2019-09-01,"M4",27815,7092243208
2019-10-01,"M4",27815,7090277775
2019-11-01,"M4",27815,7159558180
2019-12-01,"M4",27815,7256443849
2020-01-01,"M4",27815,7195871247
2020-02-01,"M4",27815,7215768079
2020-03-01,"M4",27815,7333256201
2020-04-01,"M4",27815,7472941427
2020-05-01,"M4",27815,7627555239
2020-06-01,"M4",27815,7832931679
2020-07-01,"M4",27815,7957422496
2020-08-01,"M4",27815,8097711101
2020-09-01,"M4",27815,8229714368
2020-10-01,"M4",27815,8289635769
2020-11-01,"M4",27815,8343589906
2020-12-01,"M4",27815,8446332255
2021-01-01,"M4",27815,8454294566
2021-02-01,"M4",27815,8526838222
2021-03-01,"M4",27815,8657345746
2021-04-01,"M4",27815,8686640837
2021-05-01,"M4",27815,8772215183
2021-06-01,"M4",27815,8905135045
2021-07-01,"M4",27815,9028343889
2021-08-01,"M4",27815,9164711643
2021-09-01,"M4",27815,9280648380
2021-10-01,"M4",27815,9333664154
2021-11-01,"M4",27815,9428615562
2021-12-01,"M4",27815,9555234492
2022-01-01,"M4",27815,9488551951
2022-02-01,"M4",27815,9603103276
2022-03-01,"M4",27815,9864187068
2022-04-01,"M4",27815,9937518162
2022-05-01,"M4",27815,10060371988
2022-06-01,"M4",27815,10144119722
2022-07-01,"M4",27815,10177549496
2022-08-01,"M4",27815,10381807860
2022-09-01,"M4",27815,10475858204
2022-10-01,"M4",27815,10469645139
2022-11-01,"M4",27815,10618431343
2022-12-01,"M4",27815,10709515205
2023-01-01,"M4",27815,10729241619
2023-02-01,"M4",27815,10819964725
2023-03-01,"M4",27815,11004070457
2023-04-01,"M4",27815,11083646404
